date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:34	24620/24620	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:26%20GMT	http://andreaazzola.com/search-email-inbox-csharp/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/search-email-inbox-csharp/index.html	(from http://andreaazzola.com/articles/)
19:00:35	30868/30868	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:27%20GMT	http://andreaazzola.com/pomodoro-apps/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/pomodoro-apps/index.html	(from http://andreaazzola.com/articles/)
19:00:35	32175/32175	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:27%20GMT	http://andreaazzola.com/human-multitasking/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/human-multitasking/index.html	(from http://andreaazzola.com/articles/)
19:00:36	26831/26831	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:27%20GMT	http://andreaazzola.com/javascript-date-handling-format/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/javascript-date-handling-format/index.html	(from http://andreaazzola.com/articles/)
19:00:36	40950/40950	---M--	200	added ('OK')	image/png	etag:%2204016e23a2cd21:0%22	http://andreaazzola.com/images/books/ego-enemy-ryan-holiday_150.png	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/images/books/ego-enemy-ryan-holiday_150.png	(from http://andreaazzola.com/books/)
19:00:36	28368/28368	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:28%20GMT	http://andreaazzola.com/ichigo-asp-net-blogging-engine/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/ichigo-asp-net-blogging-engine/index.html	(from http://andreaazzola.com/articles/)
19:00:37	59225/59225	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:28%20GMT	http://andreaazzola.com/salesforce-backup-organization-svn-git/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/salesforce-backup-organization-svn-git/index.html	(from http://andreaazzola.com/articles/)
19:00:37	22211/22211	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:30%20GMT	http://andreaazzola.com/table-size-space-sql-server/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/table-size-space-sql-server/index.html	(from http://andreaazzola.com/articles/)
19:00:38	21386/21386	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:30%20GMT	http://andreaazzola.com/havisi-magic-emi/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/havisi-magic-emi/index.html	(from http://andreaazzola.com/articles/)
19:00:38	22752/22752	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:31%20GMT	http://andreaazzola.com/salesforce-debug-log-apex/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/salesforce-debug-log-apex/index.html	(from http://andreaazzola.com/articles/)
19:00:39	24646/24646	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:31%20GMT	http://andreaazzola.com/requiredfieldvalidator-radcombobox/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/requiredfieldvalidator-radcombobox/index.html	(from http://andreaazzola.com/articles/)
19:00:39	21302/21302	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:31%20GMT	http://andreaazzola.com/future-count-apex/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/future-count-apex/index.html	(from http://andreaazzola.com/articles/)
19:00:40	21696/21696	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:32%20GMT	http://andreaazzola.com/transform-sentence-slug-js/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/transform-sentence-slug-js/index.html	(from http://andreaazzola.com/articles/)
19:00:40	21960/21960	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:32%20GMT	http://andreaazzola.com/remix-nanni-hannibal-invasion/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/remix-nanni-hannibal-invasion/index.html	(from http://andreaazzola.com/articles/)
19:00:40	24732/24732	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:32%20GMT	http://andreaazzola.com/set-september-2010/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-september-2010/index.html	(from http://andreaazzola.com/articles/)
19:00:41	24609/24609	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:33%20GMT	http://andreaazzola.com/set-june-2010/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-june-2010/index.html	(from http://andreaazzola.com/articles/)
19:00:41	24731/24731	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:33%20GMT	http://andreaazzola.com/web-service-reference-vs/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/web-service-reference-vs/index.html	(from http://andreaazzola.com/articles/)
19:00:42	24099/24099	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:33%20GMT	http://andreaazzola.com/set-april-2010/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-april-2010/index.html	(from http://andreaazzola.com/articles/)
19:00:43	24915/24915	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:35%20GMT	http://andreaazzola.com/log-http-requests/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/log-http-requests/index.html	(from http://andreaazzola.com/articles/)
19:00:43	24168/24168	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:35%20GMT	http://andreaazzola.com/set-february-2010/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-february-2010/index.html	(from http://andreaazzola.com/articles/)
19:00:43	31827/31827	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:36%20GMT	http://andreaazzola.com/seo-asp-net-routing/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/seo-asp-net-routing/index.html	(from http://andreaazzola.com/articles/)
19:00:44	29683/29683	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:36%20GMT	http://andreaazzola.com/asus-eeepc-1201ha/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/asus-eeepc-1201ha/index.html	(from http://andreaazzola.com/articles/)
19:00:44	22030/22030	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:37%20GMT	http://andreaazzola.com/remix-francois-le-roy-mosquito/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/remix-francois-le-roy-mosquito/index.html	(from http://andreaazzola.com/articles/)
19:00:45	22717/22717	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:37%20GMT	http://andreaazzola.com/call-async-method/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/call-async-method/index.html	(from http://andreaazzola.com/articles/)
19:00:45	31734/31734	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:37%20GMT	http://andreaazzola.com/post-data-js/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/post-data-js/index.html	(from http://andreaazzola.com/articles/)
19:00:46	24699/24699	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:38%20GMT	http://andreaazzola.com/set-november-2009/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-november-2009/index.html	(from http://andreaazzola.com/articles/)
19:00:46	23943/23943	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:38%20GMT	http://andreaazzola.com/sennheiser-hd-25-review/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/sennheiser-hd-25-review/index.html	(from http://andreaazzola.com/articles/)
19:00:47	23430/23430	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:38%20GMT	http://andreaazzola.com/js-notification-panel-gmail/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/js-notification-panel-gmail/index.html	(from http://andreaazzola.com/articles/)
19:00:47	32432/32432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:39%20GMT	http://andreaazzola.com/get-radio-checked-js/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/get-radio-checked-js/index.html	(from http://andreaazzola.com/articles/)
19:00:48	21091/21091	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:39%20GMT	http://andreaazzola.com/clean-sp-cache-sql-server/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/clean-sp-cache-sql-server/index.html	(from http://andreaazzola.com/articles/)
19:00:48	23970/23970	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:40%20GMT	http://andreaazzola.com/multiple-columns-dynamic-data/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/multiple-columns-dynamic-data/index.html	(from http://andreaazzola.com/articles/)
19:00:48	21473/21473	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:40%20GMT	http://andreaazzola.com/upload-large-files-asp-net/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/upload-large-files-asp-net/index.html	(from http://andreaazzola.com/articles/)
19:00:49	22358/22358	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:40%20GMT	http://andreaazzola.com/check-metamodel-existence-dynamic-data-application/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/check-metamodel-existence-dynamic-data-application/index.html	(from http://andreaazzola.com/articles/)
19:00:49	24489/24489	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:42%20GMT	http://andreaazzola.com/consuming-net-web-services-using-php-nusoap/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/consuming-net-web-services-using-php-nusoap/index.html	(from http://andreaazzola.com/articles/)
19:00:50	22523/22523	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:42%20GMT	http://andreaazzola.com/using-ajax-modalpopup-targetcontrol/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/using-ajax-modalpopup-targetcontrol/index.html	(from http://andreaazzola.com/articles/)
19:00:50	21547/21547	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:43%20GMT	http://andreaazzola.com/set-connectionstring-runtime-dynamicdata/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/set-connectionstring-runtime-dynamicdata/index.html	(from http://andreaazzola.com/articles/)
19:00:50	16096/16096	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:43%20GMT	http://andreaazzola.com/category/big-data/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/big-data/index.html	(from http://andreaazzola.com/category)
19:00:51	16162/16162	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:43%20GMT	http://andreaazzola.com/category/decluttering/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/decluttering/index.html	(from http://andreaazzola.com/category)
19:00:51	24643/24643	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:43%20GMT	http://andreaazzola.com/issues-ajax-custom-httpmodule/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/issues-ajax-custom-httpmodule/index.html	(from http://andreaazzola.com/articles/)
19:00:51	16146/16146	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:44%20GMT	http://andreaazzola.com/category/entrepreneurship/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/entrepreneurship/index.html	(from http://andreaazzola.com/category)
19:00:52	16055/16055	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:44%20GMT	http://andreaazzola.com/category/goalodicy/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/goalodicy/index.html	(from http://andreaazzola.com/category)
19:00:52	16125/16125	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:44%20GMT	http://andreaazzola.com/category/ergonomic/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/ergonomic/index.html	(from http://andreaazzola.com/category)
19:00:53	16091/16091	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:44%20GMT	http://andreaazzola.com/category/seo/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/seo/index.html	(from http://andreaazzola.com/category)
19:00:53	16097/16097	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:46%20GMT	http://andreaazzola.com/category/meal-prep/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/meal-prep/index.html	(from http://andreaazzola.com/category)
19:00:55	91367/91367	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:47%20GMT	http://andreaazzola.com/resource?id=6e367c2b-43a6-44bd-b251-713c99601469	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourceaa5a.html	(from http://andreaazzola.com/saving-traditional-wet-shaving/)
19:00:56	32751/32751	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:47%20GMT	http://andreaazzola.com/it/risparmio-rasatura-tradizionale/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/risparmio-rasatura-tradizionale/index.html	(from http://andreaazzola.com/saving-traditional-wet-shaving/)
19:00:57	17049/17049	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:49%20GMT	http://andreaazzola.com/category/extreme-saving	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/extreme-saving.html	(from http://andreaazzola.com/saving-traditional-wet-shaving/)
19:00:59	141863/141863	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:51%20GMT	http://andreaazzola.com/resource?id=1d35b384-f05a-4132-8404-2c1ec239e21b	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource0827.html	(from http://andreaazzola.com/review-10x-rule-grant-cardone/)
19:01:00	29277/29277	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:51%20GMT	http://andreaazzola.com/it/recensione-10x-rule-grant-cardone/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/recensione-10x-rule-grant-cardone/index.html	(from http://andreaazzola.com/review-10x-rule-grant-cardone/)
19:01:00	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/www.google-analytics.com/analytics.js	(from http://andreaazzola.com/Scripts/async.js)
19:01:01	16140/16140	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:53%20GMT	http://andreaazzola.com/category/entrepreneurship	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/entrepreneurship.html	(from http://andreaazzola.com/review-10x-rule-grant-cardone/)
19:01:01	16514/16514	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:53%20GMT	http://andreaazzola.com/category/goal-setting	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/goal-setting.html	(from http://andreaazzola.com/review-10x-rule-grant-cardone/)
19:01:02	19091/19091	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:55%20GMT	http://andreaazzola.com/category/personal-development	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/personal-development.html	(from http://andreaazzola.com/review-10x-rule-grant-cardone/)
19:01:03	49242/49242	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:56%20GMT	http://andreaazzola.com/resource?id=6c2b1aa3-75e7-4e8f-94b5-11c32d12a835	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourcef2b3.html	(from http://andreaazzola.com/downsizing-home-and-earn-time-money/)
19:01:05	29094/29094	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:56%20GMT	http://andreaazzola.com/it/downsizing-ridimensionamento-casa/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/downsizing-ridimensionamento-casa/index.html	(from http://andreaazzola.com/downsizing-home-and-earn-time-money/)
19:01:05	17567/17567	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:56%20GMT	http://andreaazzola.com/category/financial-independence	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/financial-independence.html	(from http://andreaazzola.com/downsizing-home-and-earn-time-money/)
19:01:05	64346/64346	---M--	200	added ('OK')	text/javascript	etag:%22a25556269c4d908e%22	https://apis.google.com/js/plusone.js?onload=onLoadCallback	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/apis.google.com/js/plusone3083.js	(from http://andreaazzola.com/Scripts/async.js)
19:01:06	16676/16676	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:59%20GMT	http://andreaazzola.com/category/finance	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/finance.html	(from http://andreaazzola.com/downsizing-home-and-earn-time-money/)
19:01:06	16156/16156	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:00:59%20GMT	http://andreaazzola.com/category/decluttering	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/decluttering.html	(from http://andreaazzola.com/downsizing-home-and-earn-time-money/)
19:01:07	96532/96532	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:00%20GMT	http://andreaazzola.com/resource?id=02bd0078-9f37-47d2-af8d-16998080b639	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource0703.html	(from http://andreaazzola.com/robo-advisor-digital-portfolio-investing/)
19:01:10	33677/33677	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:00%20GMT	http://andreaazzola.com/it/robo-advisor-consulenza-per-investire/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/robo-advisor-consulenza-per-investire/index.html	(from http://andreaazzola.com/robo-advisor-digital-portfolio-investing/)
19:01:12	36770/36770	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:01%20GMT	http://andreaazzola.com/it/preparazione-pasti-sacchetti-facile-veloce/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/preparazione-pasti-sacchetti-facile-veloce/index.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:12	157/157	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Jul%202025%2017:01:00%20GMT	http://andreaazzola.com/out/moneyfarm/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/out/moneyfarm/index.html	(from http://andreaazzola.com/robo-advisor-digital-portfolio-investing/)
19:01:12	136324/136324	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:01%20GMT	http://andreaazzola.com/resource?id=8f00cdb9-af64-4013-8d6a-8ceba633ddac	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource85f6.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:14	258897/258897	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:03%20GMT	http://andreaazzola.com/resource?id=d2b396d2-fe28-4d7a-b35a-4267de1ff83b	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource6eb9.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:17	227387/227387	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:05%20GMT	http://andreaazzola.com/resource?id=d39084a3-1ab1-4174-adab-ecdfabe2a46e	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourceecb9.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:19	167288/167288	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:07%20GMT	http://andreaazzola.com/resource?id=dfe33712-1dce-496d-bf39-65da67db9d19	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourceb4cd.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:19	105412/105412	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:09%20GMT	http://andreaazzola.com/resource?id=e5ca9a5c-60d5-4954-8f78-bf4e3d891bef	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource6a7b.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:20	16547/16547	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:10%20GMT	http://andreaazzola.com/category/nutrition	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/nutrition.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:21	16964/16964	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:14%20GMT	http://andreaazzola.com/category/fitness	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/fitness.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:21	16533/16533	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:14%20GMT	http://andreaazzola.com/category/diet	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/diet.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:22	17376/17376	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:15%20GMT	http://andreaazzola.com/category/productivity	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/productivity.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:23	16091/16091	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:16%20GMT	http://andreaazzola.com/category/meal-prep	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/meal-prep.html	(from http://andreaazzola.com/meal-prep-pouches-quick-easy/)
19:01:26	145777/145777	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:16%20GMT	http://andreaazzola.com/resource?id=f6761147-7bbc-46c7-8570-63d69130785d	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource7ee8.html	(from http://andreaazzola.com/intermittent-fasting-diet-benefits/)
19:01:28	88366/88366	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:17%20GMT	http://andreaazzola.com/resource?id=e471776d-e79d-48ee-a946-a86f9425b3a6	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource7e60.html	(from http://andreaazzola.com/what-is-geo-arbitrage/)
19:01:29	39265/39265	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:17%20GMT	http://andreaazzola.com/it/dieta-digiuno-intermittente/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/dieta-digiuno-intermittente/index.html	(from http://andreaazzola.com/intermittent-fasting-diet-benefits/)
19:01:29	25173/25173	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:17%20GMT	http://andreaazzola.com/it/geo-arbitrage/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/geo-arbitrage/index.html	(from http://andreaazzola.com/what-is-geo-arbitrage/)
19:01:29	16516/16516	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:19%20GMT	http://andreaazzola.com/category/geo-arbitrage	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/geo-arbitrage.html	(from http://andreaazzola.com/what-is-geo-arbitrage/)
19:01:30	42593/42593	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:23%20GMT	http://andreaazzola.com/resource?id=2d1f1445-5bfa-4c22-9c69-7ab3cfb54d6f	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resourced02e.html	(from http://andreaazzola.com/goal-blindness-goalodicy/)
19:01:32	33102/33102	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:23%20GMT	http://andreaazzola.com/it/goalodicy-obiettivo-distruttivo/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/goalodicy-obiettivo-distruttivo/index.html	(from http://andreaazzola.com/goal-blindness-goalodicy/)
19:01:32	16049/16049	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:23%20GMT	http://andreaazzola.com/category/goalodicy	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/goalodicy.html	(from http://andreaazzola.com/goal-blindness-goalodicy/)
19:01:34	80050/80050	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:26%20GMT	http://andreaazzola.com/resource?id=23a6c1cd-c342-49b2-8e4e-d0d52ec66f4d	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/resource104f.html	(from http://andreaazzola.com/waking-up-early-get-things-done/)
19:01:36	28840/28840	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:26%20GMT	http://andreaazzola.com/it/svegliarsi-presto-mattina-come-perche/	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/it/svegliarsi-presto-mattina-come-perche/index.html	(from http://andreaazzola.com/waking-up-early-get-things-done/)
19:01:36	16524/16524	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2017:01:26%20GMT	http://andreaazzola.com/category/decision-fatigue	C:/Users/andre/Downloads/My%20Websites/Andrea%20Azzola/andreaazzola.com/category/decision-fatigue.html	(from http://andreaazzola.com/waking-up-early-get-things-done/)
